2026-07-03 03:30:14,508 | INFO     | dental_pipeline.nnunet_setup | Set env: nnUNet_raw=/usershome/cs671_user15/Dobbe AI/dental-segmentation/outputs/nnunet_raw
2026-07-03 03:30:14,508 | INFO     | dental_pipeline.nnunet_setup | Set env: nnUNet_preprocessed=/usershome/cs671_user15/Dobbe AI/dental-segmentation/outputs/nnunet_preprocessed
2026-07-03 03:30:14,508 | INFO     | dental_pipeline.nnunet_setup | Set env: nnUNet_results=/usershome/cs671_user15/Dobbe AI/dental-segmentation/outputs/nnunet_results
2026-07-03 03:30:14,508 | INFO     | __main__ | nnU-Net environment variables set.
2026-07-03 03:30:14,508 | INFO     | __main__ | Command: nnUNetv2_plan_and_preprocess -d 100 --verify_dataset_integrity -np 8
2026-07-03 03:30:16,411 | INFO     | __main__ | [nnUNet] Fingerprint extraction...
2026-07-03 03:30:16,412 | INFO     | __main__ | [nnUNet] Dataset100_ToothFairy3
2026-07-03 03:30:21,480 | INFO     | __main__ | [nnUNet] Using <class 'nnunetv2.imageio.simpleitk_reader_writer.SimpleITKIO'> as reader/writer
2026-07-03 03:31:48,534 | INFO     | __main__ | [nnUNet] 
2026-07-03 03:31:48,534 | INFO     | __main__ | [nnUNet] ####################
2026-07-03 03:31:48,534 | INFO     | __main__ | [nnUNet] verify_dataset_integrity Done.
2026-07-03 03:31:48,535 | INFO     | __main__ | [nnUNet] If you didn't see any error messages then your dataset is most likely OK!
2026-07-03 03:31:48,535 | INFO     | __main__ | [nnUNet] ####################
2026-07-03 03:31:48,535 | INFO     | __main__ | [nnUNet] 
2026-07-03 03:32:06,174 | INFO     | __main__ | [nnUNet] Using <class 'nnunetv2.imageio.simpleitk_reader_writer.SimpleITKIO'> as reader/writer
2026-07-03 03:32:06,202 | INFO     | __main__ | [nnUNet] 
2026-07-03 03:32:09,617 | INFO     | __main__ | [nnUNet] Extracting dataset fingerprint:   0%|          | 0/532 [00:00<?, ?it/s]
2026-07-03 03:35:50,712 | INFO     | __main__ | [nnUNet] Preprocessing cases:  37%|███▋      | 197/532 [02:22<04:53,  1.14it/s]
2026-07-03 03:35:50,813 | INFO     | __main__ | [nnUNet] Preprocessing cases:  37%|███▋      | 198/532 [02:22<04:26,  1.25it/s]
2026-07-03 03:35:51,316 | INFO     | __main__ | [nnUNet] Preprocessing cases:  37%|███▋      | 199/532 [02:23<03:18,  1.68it/s]
2026-07-03 03:35:51,417 | INFO     | __main__ | [nnUNet] Preprocessing cases:  38%|███▊      | 200/532 [02:23<03:08,  1.76it/s]
2026-07-03 03:35:51,819 | INFO     | __main__ | [nnUNet] Preprocessing cases:  38%|███▊      | 201/532 [02:23<02:22,  2.32it/s]
2026-07-03 03:35:52,724 | INFO     | __main__ | [nnUNet] Preprocessing cases:  38%|███▊      | 202/532 [02:24<02:19,  2.37it/s]
2026-07-03 03:35:53,730 | INFO     | __main__ | [nnUNet] Preprocessing cases:  38%|███▊      | 203/532 [02:24<03:06,  1.77it/s]
2026-07-03 03:35:54,835 | INFO     | __main__ | [nnUNet] Preprocessing cases:  38%|███▊      | 204/532 [02:25<03:48,  1.43it/s]
2026-07-03 03:35:54,936 | INFO     | __main__ | [nnUNet] Preprocessing cases:  39%|███▊      | 205/532 [02:27<04:27,  1.22it/s]
2026-07-03 03:35:55,338 | INFO     | __main__ | [nnUNet] Preprocessing cases:  39%|███▊      | 206/532 [02:27<03:17,  1.65it/s]
2026-07-03 03:35:55,841 | INFO     | __main__ | [nnUNet] Preprocessing cases:  39%|███▉      | 207/532 [02:27<02:56,  1.84it/s]
2026-07-03 03:35:56,444 | INFO     | __main__ | [nnUNet] Preprocessing cases:  39%|███▉      | 208/532 [02:28<02:52,  1.88it/s]
2026-07-03 03:35:57,852 | INFO     | __main__ | [nnUNet] Preprocessing cases:  39%|███▉      | 209/532 [02:28<02:58,  1.81it/s]
2026-07-03 03:35:58,455 | INFO     | __main__ | [nnUNet] Preprocessing cases:  39%|███▉      | 210/532 [02:30<04:20,  1.24it/s]
2026-07-03 03:35:58,556 | INFO     | __main__ | [nnUNet] Preprocessing cases:  40%|███▉      | 211/532 [02:30<03:59,  1.34it/s]
2026-07-03 03:35:59,360 | INFO     | __main__ | [nnUNet] Preprocessing cases:  40%|███▉      | 212/532 [02:30<02:57,  1.81it/s]
2026-07-03 03:35:59,763 | INFO     | __main__ | [nnUNet] Preprocessing cases:  40%|████      | 213/532 [02:31<03:20,  1.59it/s]
2026-07-03 03:36:00,467 | INFO     | __main__ | [nnUNet] Preprocessing cases:  40%|████      | 214/532 [02:32<02:58,  1.78it/s]
2026-07-03 03:36:00,870 | INFO     | __main__ | [nnUNet] Preprocessing cases:  40%|████      | 215/532 [02:32<03:11,  1.66it/s]
2026-07-03 03:36:01,272 | INFO     | __main__ | [nnUNet] Preprocessing cases:  41%|████      | 216/532 [02:33<02:51,  1.84it/s]
2026-07-03 03:36:01,775 | INFO     | __main__ | [nnUNet] Preprocessing cases:  41%|████      | 217/532 [02:33<02:37,  2.00it/s]
2026-07-03 03:36:02,579 | INFO     | __main__ | [nnUNet] Preprocessing cases:  41%|████      | 218/532 [02:34<02:37,  1.99it/s]
2026-07-03 03:36:02,780 | INFO     | __main__ | [nnUNet] Preprocessing cases:  41%|████      | 219/532 [02:34<03:05,  1.69it/s]
2026-07-03 03:36:03,484 | INFO     | __main__ | [nnUNet] Preprocessing cases:  41%|████▏     | 220/532 [02:35<02:28,  2.10it/s]
2026-07-03 03:36:04,591 | INFO     | __main__ | [nnUNet] Preprocessing cases:  42%|████▏     | 221/532 [02:35<02:49,  1.84it/s]
2026-07-03 03:36:05,093 | INFO     | __main__ | [nnUNet] Preprocessing cases:  42%|████▏     | 222/532 [02:36<03:40,  1.40it/s]
2026-07-03 03:36:05,194 | INFO     | __main__ | [nnUNet] Preprocessing cases:  42%|████▏     | 223/532 [02:37<03:20,  1.54it/s]
2026-07-03 03:36:06,200 | INFO     | __main__ | [nnUNet] Preprocessing cases:  42%|████▏     | 224/532 [02:37<02:29,  2.06it/s]
2026-07-03 03:36:06,502 | INFO     | __main__ | [nnUNet] Preprocessing cases:  42%|████▏     | 225/532 [02:38<03:16,  1.56it/s]
2026-07-03 03:36:07,206 | INFO     | __main__ | [nnUNet] Preprocessing cases:  43%|████▎     | 227/532 [02:38<02:06,  2.41it/s]
2026-07-03 03:36:08,613 | INFO     | __main__ | [nnUNet] Preprocessing cases:  43%|████▎     | 228/532 [02:39<02:27,  2.06it/s]
2026-07-03 03:36:09,618 | INFO     | __main__ | [nnUNet] Preprocessing cases:  43%|████▎     | 229/532 [02:40<03:40,  1.37it/s]
2026-07-03 03:36:10,121 | INFO     | __main__ | [nnUNet] Preprocessing cases:  43%|████▎     | 231/532 [02:41<03:10,  1.58it/s]
2026-07-03 03:36:10,423 | INFO     | __main__ | [nnUNet] Preprocessing cases:  44%|████▎     | 232/532 [02:42<03:00,  1.66it/s]
2026-07-03 03:36:11,328 | INFO     | __main__ | [nnUNet] Preprocessing cases:  44%|████▍     | 233/532 [02:42<02:37,  1.90it/s]
2026-07-03 03:36:12,936 | INFO     | __main__ | [nnUNet] Preprocessing cases:  44%|████▍     | 234/532 [02:43<03:06,  1.60it/s]
2026-07-03 03:36:13,942 | INFO     | __main__ | [nnUNet] Preprocessing cases:  44%|████▍     | 235/532 [02:45<04:25,  1.12it/s]
2026-07-03 03:36:14,344 | INFO     | __main__ | [nnUNet] Preprocessing cases:  44%|████▍     | 236/532 [02:46<04:34,  1.08it/s]
2026-07-03 03:36:14,646 | INFO     | __main__ | [nnUNet] Preprocessing cases:  45%|████▍     | 237/532 [02:46<03:48,  1.29it/s]
2026-07-03 03:36:14,847 | INFO     | __main__ | [nnUNet] Preprocessing cases:  45%|████▍     | 238/532 [02:46<03:07,  1.57it/s]
2026-07-03 03:36:16,355 | INFO     | __main__ | [nnUNet] Preprocessing cases:  45%|████▍     | 239/532 [02:47<02:29,  1.96it/s]
2026-07-03 03:36:17,059 | INFO     | __main__ | [nnUNet] Preprocessing cases:  45%|████▌     | 240/532 [02:48<03:54,  1.24it/s]
2026-07-03 03:36:17,361 | INFO     | __main__ | [nnUNet] Preprocessing cases:  45%|████▌     | 241/532 [02:49<03:45,  1.29it/s]
2026-07-03 03:36:18,165 | INFO     | __main__ | [nnUNet] Preprocessing cases:  45%|████▌     | 242/532 [02:49<03:03,  1.58it/s]
2026-07-03 03:36:18,467 | INFO     | __main__ | [nnUNet] Preprocessing cases:  46%|████▌     | 243/532 [02:50<03:17,  1.46it/s]
2026-07-03 03:36:18,769 | INFO     | __main__ | [nnUNet] Preprocessing cases:  46%|████▌     | 244/532 [02:50<02:44,  1.75it/s]
2026-07-03 03:36:20,378 | INFO     | __main__ | [nnUNet] Preprocessing cases:  46%|████▌     | 245/532 [02:51<02:20,  2.04it/s]
2026-07-03 03:36:22,087 | INFO     | __main__ | [nnUNet] Preprocessing cases:  46%|████▌     | 246/532 [02:52<03:55,  1.21it/s]
2026-07-03 03:36:22,489 | INFO     | __main__ | [nnUNet] Preprocessing cases:  46%|████▋     | 247/532 [02:54<05:10,  1.09s/it]
2026-07-03 03:36:22,590 | INFO     | __main__ | [nnUNet] Preprocessing cases:  47%|████▋     | 248/532 [02:54<04:10,  1.13it/s]
2026-07-03 03:36:22,992 | INFO     | __main__ | [nnUNet] Preprocessing cases:  47%|████▋     | 249/532 [02:54<03:03,  1.54it/s]
2026-07-03 03:36:23,193 | INFO     | __main__ | [nnUNet] Preprocessing cases:  47%|████▋     | 250/532 [02:55<02:42,  1.74it/s]
2026-07-03 03:36:23,897 | INFO     | __main__ | [nnUNet] Preprocessing cases:  47%|████▋     | 251/532 [02:55<02:10,  2.16it/s]
2026-07-03 03:36:24,600 | INFO     | __main__ | [nnUNet] Preprocessing cases:  47%|████▋     | 252/532 [02:56<02:29,  1.87it/s]
2026-07-03 03:36:25,806 | INFO     | __main__ | [nnUNet] Preprocessing cases:  48%|████▊     | 253/532 [02:56<02:43,  1.71it/s]
2026-07-03 03:36:26,610 | INFO     | __main__ | [nnUNet] Preprocessing cases:  48%|████▊     | 254/532 [02:58<03:34,  1.30it/s]
2026-07-03 03:36:26,911 | INFO     | __main__ | [nnUNet] Preprocessing cases:  48%|████▊     | 255/532 [02:58<03:36,  1.28it/s]
2026-07-03 03:36:27,113 | INFO     | __main__ | [nnUNet] Preprocessing cases:  48%|████▊     | 256/532 [02:59<02:55,  1.57it/s]
2026-07-03 03:36:28,117 | INFO     | __main__ | [nnUNet] Preprocessing cases:  48%|████▊     | 257/532 [02:59<02:19,  1.97it/s]
2026-07-03 03:36:29,525 | INFO     | __main__ | [nnUNet] Preprocessing cases:  48%|████▊     | 258/532 [03:00<02:59,  1.52it/s]
2026-07-03 03:36:30,228 | INFO     | __main__ | [nnUNet] Preprocessing cases:  49%|████▊     | 259/532 [03:01<04:00,  1.13it/s]
2026-07-03 03:36:30,429 | INFO     | __main__ | [nnUNet] Preprocessing cases:  49%|████▉     | 260/532 [03:02<03:45,  1.21it/s]
2026-07-03 03:36:31,233 | INFO     | __main__ | [nnUNet] Preprocessing cases:  49%|████▉     | 261/532 [03:02<02:53,  1.56it/s]
2026-07-03 03:36:31,534 | INFO     | __main__ | [nnUNet] Preprocessing cases:  49%|████▉     | 263/532 [03:03<02:22,  1.89it/s]
2026-07-03 03:36:33,443 | INFO     | __main__ | [nnUNet] Preprocessing cases:  50%|████▉     | 264/532 [03:03<02:06,  2.11it/s]
2026-07-03 03:36:33,946 | INFO     | __main__ | [nnUNet] Preprocessing cases:  50%|████▉     | 265/532 [03:05<03:46,  1.18it/s]
2026-07-03 03:36:34,147 | INFO     | __main__ | [nnUNet] Preprocessing cases:  50%|█████     | 267/532 [03:06<02:37,  1.69it/s]
2026-07-03 03:36:35,152 | INFO     | __main__ | [nnUNet] Preprocessing cases:  50%|█████     | 268/532 [03:06<02:12,  1.99it/s]
2026-07-03 03:36:35,654 | INFO     | __main__ | [nnUNet] Preprocessing cases:  51%|█████     | 269/532 [03:07<02:45,  1.59it/s]
2026-07-03 03:36:37,061 | INFO     | __main__ | [nnUNet] Preprocessing cases:  51%|█████     | 270/532 [03:07<02:35,  1.68it/s]
2026-07-03 03:36:37,563 | INFO     | __main__ | [nnUNet] Preprocessing cases:  51%|█████     | 272/532 [03:09<02:46,  1.56it/s]
2026-07-03 03:36:37,664 | INFO     | __main__ | [nnUNet] Preprocessing cases:  51%|█████▏    | 273/532 [03:09<02:37,  1.64it/s]
2026-07-03 03:36:38,166 | INFO     | __main__ | [nnUNet] Preprocessing cases:  52%|█████▏    | 274/532 [03:09<02:04,  2.08it/s]
2026-07-03 03:36:38,970 | INFO     | __main__ | [nnUNet] Preprocessing cases:  52%|█████▏    | 275/532 [03:10<02:05,  2.05it/s]
2026-07-03 03:36:39,372 | INFO     | __main__ | [nnUNet] Preprocessing cases:  52%|█████▏    | 276/532 [03:11<02:26,  1.74it/s]
2026-07-03 03:36:39,774 | INFO     | __main__ | [nnUNet] Preprocessing cases:  52%|█████▏    | 277/532 [03:11<02:13,  1.90it/s]
2026-07-03 03:36:40,980 | INFO     | __main__ | [nnUNet] Preprocessing cases:  52%|█████▏    | 278/532 [03:12<02:04,  2.04it/s]
2026-07-03 03:36:41,583 | INFO     | __main__ | [nnUNet] Preprocessing cases:  52%|█████▏    | 279/532 [03:13<02:56,  1.43it/s]
2026-07-03 03:36:41,985 | INFO     | __main__ | [nnUNet] Preprocessing cases:  53%|█████▎    | 280/532 [03:13<02:48,  1.49it/s]
2026-07-03 03:36:42,086 | INFO     | __main__ | [nnUNet] Preprocessing cases:  53%|█████▎    | 281/532 [03:14<02:28,  1.69it/s]
2026-07-03 03:36:42,991 | INFO     | __main__ | [nnUNet] Preprocessing cases:  53%|█████▎    | 282/532 [03:14<01:51,  2.24it/s]
2026-07-03 03:36:44,698 | INFO     | __main__ | [nnUNet] Preprocessing cases:  53%|█████▎    | 283/532 [03:15<02:24,  1.72it/s]
2026-07-03 03:36:45,401 | INFO     | __main__ | [nnUNet] Preprocessing cases:  54%|█████▎    | 285/532 [03:16<02:54,  1.41it/s]
2026-07-03 03:36:45,703 | INFO     | __main__ | [nnUNet] Preprocessing cases:  54%|█████▍    | 286/532 [03:17<02:53,  1.42it/s]
2026-07-03 03:36:45,803 | INFO     | __main__ | [nnUNet] Preprocessing cases:  54%|█████▍    | 287/532 [03:17<02:27,  1.67it/s]
2026-07-03 03:36:46,607 | INFO     | __main__ | [nnUNet] Preprocessing cases:  54%|█████▍    | 288/532 [03:18<01:53,  2.15it/s]
2026-07-03 03:36:46,809 | INFO     | __main__ | [nnUNet] Preprocessing cases:  54%|█████▍    | 289/532 [03:18<02:15,  1.79it/s]
2026-07-03 03:36:48,215 | INFO     | __main__ | [nnUNet] Preprocessing cases:  55%|█████▍    | 290/532 [03:19<01:50,  2.19it/s]
2026-07-03 03:36:48,919 | INFO     | __main__ | [nnUNet] Preprocessing cases:  55%|█████▍    | 291/532 [03:20<02:56,  1.37it/s]
2026-07-03 03:36:49,220 | INFO     | __main__ | [nnUNet] Preprocessing cases:  55%|█████▍    | 292/532 [03:21<02:53,  1.38it/s]
2026-07-03 03:36:50,024 | INFO     | __main__ | [nnUNet] Preprocessing cases:  55%|█████▌    | 293/532 [03:21<02:23,  1.67it/s]
2026-07-03 03:36:51,029 | INFO     | __main__ | [nnUNet] Preprocessing cases:  55%|█████▌    | 294/532 [03:22<02:37,  1.52it/s]
2026-07-03 03:36:52,737 | INFO     | __main__ | [nnUNet] Preprocessing cases:  56%|█████▌    | 296/532 [03:23<02:18,  1.70it/s]
2026-07-03 03:36:53,038 | INFO     | __main__ | [nnUNet] Preprocessing cases:  56%|█████▌    | 298/532 [03:24<02:42,  1.44it/s]
2026-07-03 03:36:54,244 | INFO     | __main__ | [nnUNet] Preprocessing cases:  56%|█████▌    | 299/532 [03:25<02:21,  1.65it/s]
2026-07-03 03:36:54,545 | INFO     | __main__ | [nnUNet] Preprocessing cases:  56%|█████▋    | 300/532 [03:26<02:54,  1.33it/s]
2026-07-03 03:36:54,746 | INFO     | __main__ | [nnUNet] Preprocessing cases:  57%|█████▋    | 301/532 [03:26<02:26,  1.57it/s]
2026-07-03 03:36:54,847 | INFO     | __main__ | [nnUNet] Preprocessing cases:  57%|█████▋    | 302/532 [03:26<01:59,  1.92it/s]
2026-07-03 03:36:55,149 | INFO     | __main__ | [nnUNet] Preprocessing cases:  57%|█████▋    | 303/532 [03:27<01:32,  2.47it/s]
2026-07-03 03:36:56,153 | INFO     | __main__ | [nnUNet] Preprocessing cases:  57%|█████▋    | 304/532 [03:27<01:25,  2.67it/s]
2026-07-03 03:36:57,057 | INFO     | __main__ | [nnUNet] Preprocessing cases:  57%|█████▋    | 305/532 [03:28<02:06,  1.80it/s]
2026-07-03 03:36:57,962 | INFO     | __main__ | [nnUNet] Preprocessing cases:  58%|█████▊    | 306/532 [03:29<02:28,  1.52it/s]
2026-07-03 03:36:58,062 | INFO     | __main__ | [nnUNet] Preprocessing cases:  58%|█████▊    | 307/532 [03:30<02:44,  1.37it/s]
2026-07-03 03:36:58,665 | INFO     | __main__ | [nnUNet] Preprocessing cases:  58%|█████▊    | 308/532 [03:30<02:01,  1.84it/s]
2026-07-03 03:36:58,866 | INFO     | __main__ | [nnUNet] Preprocessing cases:  58%|█████▊    | 309/532 [03:30<02:05,  1.78it/s]
2026-07-03 03:37:00,172 | INFO     | __main__ | [nnUNet] Preprocessing cases:  58%|█████▊    | 310/532 [03:31<01:40,  2.20it/s]
2026-07-03 03:37:00,975 | INFO     | __main__ | [nnUNet] Preprocessing cases:  59%|█████▊    | 312/532 [03:32<01:59,  1.83it/s]
2026-07-03 03:37:02,382 | INFO     | __main__ | [nnUNet] Preprocessing cases:  59%|█████▉    | 313/532 [03:33<02:13,  1.64it/s]
2026-07-03 03:37:02,884 | INFO     | __main__ | [nnUNet] Preprocessing cases:  59%|█████▉    | 314/532 [03:34<02:58,  1.22it/s]
2026-07-03 03:37:03,587 | INFO     | __main__ | [nnUNet] Preprocessing cases:  59%|█████▉    | 315/532 [03:35<02:38,  1.37it/s]
2026-07-03 03:37:03,789 | INFO     | __main__ | [nnUNet] Preprocessing cases:  59%|█████▉    | 316/532 [03:35<02:36,  1.38it/s]
2026-07-03 03:37:04,291 | INFO     | __main__ | [nnUNet] Preprocessing cases:  60%|█████▉    | 317/532 [03:36<02:03,  1.74it/s]
2026-07-03 03:37:04,793 | INFO     | __main__ | [nnUNet] Preprocessing cases:  60%|█████▉    | 318/532 [03:36<01:58,  1.81it/s]
2026-07-03 03:37:05,296 | INFO     | __main__ | [nnUNet] Preprocessing cases:  60%|█████▉    | 319/532 [03:37<01:54,  1.86it/s]
2026-07-03 03:37:06,501 | INFO     | __main__ | [nnUNet] Preprocessing cases:  60%|██████    | 320/532 [03:37<01:51,  1.89it/s]
2026-07-03 03:37:06,702 | INFO     | __main__ | [nnUNet] Preprocessing cases:  60%|██████    | 321/532 [03:38<02:33,  1.37it/s]
2026-07-03 03:37:07,305 | INFO     | __main__ | [nnUNet] Preprocessing cases:  61%|██████    | 322/532 [03:38<02:00,  1.75it/s]
2026-07-03 03:37:07,406 | INFO     | __main__ | [nnUNet] Preprocessing cases:  61%|██████    | 323/532 [03:39<02:01,  1.72it/s]
2026-07-03 03:37:08,411 | INFO     | __main__ | [nnUNet] Preprocessing cases:  61%|██████    | 324/532 [03:39<01:31,  2.29it/s]
2026-07-03 03:37:09,516 | INFO     | __main__ | [nnUNet] Preprocessing cases:  61%|██████    | 325/532 [03:40<02:05,  1.65it/s]
2026-07-03 03:37:09,817 | INFO     | __main__ | [nnUNet] Preprocessing cases:  61%|██████▏   | 326/532 [03:41<02:35,  1.32it/s]
2026-07-03 03:37:10,119 | INFO     | __main__ | [nnUNet] Preprocessing cases:  61%|██████▏   | 327/532 [03:42<02:07,  1.61it/s]
2026-07-03 03:37:10,420 | INFO     | __main__ | [nnUNet] Preprocessing cases:  62%|██████▏   | 328/532 [03:42<01:47,  1.91it/s]
2026-07-03 03:37:10,822 | INFO     | __main__ | [nnUNet] Preprocessing cases:  62%|██████▏   | 329/532 [03:42<01:32,  2.18it/s]
2026-07-03 03:37:11,224 | INFO     | __main__ | [nnUNet] Preprocessing cases:  62%|██████▏   | 330/532 [03:43<01:29,  2.27it/s]
2026-07-03 03:37:12,831 | INFO     | __main__ | [nnUNet] Preprocessing cases:  62%|██████▏   | 331/532 [03:43<01:26,  2.33it/s]
2026-07-03 03:37:13,132 | INFO     | __main__ | [nnUNet] Preprocessing cases:  62%|██████▏   | 332/532 [03:45<02:36,  1.28it/s]
2026-07-03 03:37:13,634 | INFO     | __main__ | [nnUNet] Preprocessing cases:  63%|██████▎   | 333/532 [03:45<02:06,  1.57it/s]
2026-07-03 03:37:14,438 | INFO     | __main__ | [nnUNet] Preprocessing cases:  63%|██████▎   | 334/532 [03:45<01:58,  1.67it/s]
2026-07-03 03:37:14,538 | INFO     | __main__ | [nnUNet] Preprocessing cases:  63%|██████▎   | 335/532 [03:46<02:09,  1.52it/s]
2026-07-03 03:37:14,639 | INFO     | __main__ | [nnUNet] Preprocessing cases:  63%|██████▎   | 336/532 [03:46<01:36,  2.03it/s]
2026-07-03 03:37:16,346 | INFO     | __main__ | [nnUNet] Preprocessing cases:  64%|██████▎   | 338/532 [03:46<00:55,  3.47it/s]
2026-07-03 03:37:17,150 | INFO     | __main__ | [nnUNet] Preprocessing cases:  64%|██████▎   | 339/532 [03:48<02:03,  1.56it/s]
2026-07-03 03:37:17,552 | INFO     | __main__ | [nnUNet] Preprocessing cases:  64%|██████▍   | 340/532 [03:49<02:11,  1.46it/s]
2026-07-03 03:37:17,954 | INFO     | __main__ | [nnUNet] Preprocessing cases:  64%|██████▍   | 341/532 [03:49<01:55,  1.65it/s]
2026-07-03 03:37:18,556 | INFO     | __main__ | [nnUNet] Preprocessing cases:  64%|██████▍   | 342/532 [03:50<01:44,  1.82it/s]
2026-07-03 03:37:21,267 | INFO     | __main__ | [nnUNet] Preprocessing cases:  64%|██████▍   | 343/532 [03:50<01:46,  1.77it/s]
2026-07-03 03:37:22,272 | INFO     | __main__ | [nnUNet] Preprocessing cases:  65%|██████▌   | 347/532 [03:53<01:57,  1.58it/s]
2026-07-03 03:37:22,372 | INFO     | __main__ | [nnUNet] Preprocessing cases:  65%|██████▌   | 348/532 [03:54<02:09,  1.43it/s]
2026-07-03 03:37:22,874 | INFO     | __main__ | [nnUNet] Preprocessing cases:  66%|██████▌   | 349/532 [03:54<01:45,  1.73it/s]
2026-07-03 03:37:22,975 | INFO     | __main__ | [nnUNet] Preprocessing cases:  66%|██████▌   | 350/532 [03:55<01:42,  1.78it/s]
2026-07-03 03:37:23,076 | INFO     | __main__ | [nnUNet] Preprocessing cases:  66%|██████▌   | 351/532 [03:55<01:21,  2.23it/s]
2026-07-03 03:37:23,377 | INFO     | __main__ | [nnUNet] Preprocessing cases:  66%|██████▌   | 352/532 [03:55<01:04,  2.79it/s]
2026-07-03 03:37:23,478 | INFO     | __main__ | [nnUNet] Preprocessing cases:  66%|██████▋   | 353/532 [03:55<01:01,  2.92it/s]
2026-07-03 03:37:25,586 | INFO     | __main__ | [nnUNet] Preprocessing cases:  67%|██████▋   | 354/532 [03:55<00:49,  3.63it/s]
2026-07-03 03:37:25,888 | INFO     | __main__ | [nnUNet] Preprocessing cases:  67%|██████▋   | 355/532 [03:57<02:21,  1.25it/s]
2026-07-03 03:37:26,691 | INFO     | __main__ | [nnUNet] Preprocessing cases:  67%|██████▋   | 356/532 [03:58<01:55,  1.53it/s]
2026-07-03 03:37:26,792 | INFO     | __main__ | [nnUNet] Preprocessing cases:  67%|██████▋   | 357/532 [03:58<02:02,  1.43it/s]
2026-07-03 03:37:26,893 | INFO     | __main__ | [nnUNet] Preprocessing cases:  67%|██████▋   | 358/532 [03:59<01:30,  1.92it/s]
2026-07-03 03:37:28,399 | INFO     | __main__ | [nnUNet] Preprocessing cases:  67%|██████▋   | 359/532 [03:59<01:08,  2.52it/s]
2026-07-03 03:37:28,700 | INFO     | __main__ | [nnUNet] Preprocessing cases:  68%|██████▊   | 360/532 [04:00<02:05,  1.38it/s]
2026-07-03 03:37:29,604 | INFO     | __main__ | [nnUNet] Preprocessing cases:  68%|██████▊   | 361/532 [04:00<01:42,  1.67it/s]
2026-07-03 03:37:30,508 | INFO     | __main__ | [nnUNet] Preprocessing cases:  68%|██████▊   | 362/532 [04:01<01:57,  1.45it/s]
2026-07-03 03:37:30,608 | INFO     | __main__ | [nnUNet] Preprocessing cases:  68%|██████▊   | 363/532 [04:02<02:07,  1.33it/s]
2026-07-03 03:37:31,010 | INFO     | __main__ | [nnUNet] Preprocessing cases:  68%|██████▊   | 364/532 [04:02<01:33,  1.79it/s]
2026-07-03 03:37:31,412 | INFO     | __main__ | [nnUNet] Preprocessing cases:  69%|██████▊   | 365/532 [04:03<01:25,  1.95it/s]
2026-07-03 03:37:31,914 | INFO     | __main__ | [nnUNet] Preprocessing cases:  69%|██████▉   | 366/532 [04:03<01:19,  2.09it/s]
